Date,Close,High,Low,Open,Volume
2015-10-05,5.6354241371154785,5.815824370360209,5.6354241371154785,5.787688586785716,7300126
2015-10-06,5.62714958190918,5.7529327679455315,5.585773357133491,5.637079812645728,6457130
2015-10-07,5.709901332855225,5.769482709984747,5.6403889360840065,5.739691626359932,6546736
2015-10-08,5.680110931396484,5.764518688457911,5.668526188171006,5.706591416789356,8859969
2015-10-09,5.723141193389893,5.78272296368347,5.670179444213361,5.749621672918116,6173294
2015-10-13,5.709901332855225,5.867130098633705,5.665215300008083,5.719831562376812,5119049
2015-10-14,5.651974201202393,5.7909982077985225,5.580807686359697,5.6784554722979275,8601664
2015-10-15,5.7281060218811035,5.7959627164166205,5.628803734785234,5.65362891149918,6243878
2015-10-16,5.693350315093994,5.784377682786306,5.651974095212014,5.728106513621283,5937516
2015-10-19,5.812514305114746,5.817479420613501,5.647010586842947,5.691696626331743,7246062
2015-10-20,5.776102066040039,5.862163913628122,5.663559346071001,5.8108582604225445,5270728
2015-10-21,5.567567348480225,5.815824281832713,5.551017096955429,5.776102967065078,14935148
2015-10-22,5.663560390472412,5.73803751210046,5.594047988888814,5.618874354531632,5763811
2015-10-23,5.658594608306885,5.772792645281838,5.658594608306885,5.663560118232812,4567897
2015-10-26,5.741346836090088,5.80423842040684,5.600668323412622,5.6254935017591805,6171292
2015-10-27,5.824099063873291,5.91678093787101,5.713210848228081,5.713210848228081,6697914
2015-10-28,5.886990547180176,5.9002305889234785,5.86547518305229,5.872094808863913,496586
2015-10-29,5.738037109375,5.7909980700662,5.670179619235478,5.673490222486252,4507326
2015-10-30,5.691695690155029,5.809203535984444,5.691695690155029,5.719831471706874,7186492
2015-11-03,5.786033630371094,5.886991633956449,5.695006252516513,5.695006252516513,6737962
2015-11-04,5.949882507324219,6.050840505408983,5.843959789234714,5.843959789234714,16059978
2015-11-05,5.9995341300964355,6.047530769752964,5.944917468621807,5.953192792189493,10197049
2015-11-06,6.016085624694824,6.1352484045671085,5.939953190231744,5.963123862449179,8590150
2015-11-09,5.944916725158691,6.0458747119145935,5.89195576711696,6.039253900804318,6034631
2015-11-10,6.067390441894531,6.097181525795006,5.89361063353865,5.941607270083844,10754208
2015-11-11,6.100491046905518,6.201449034909335,6.100491046905518,6.11042167110363,4946845
2015-11-12,6.156763553619385,6.267650990544031,6.040909816502069,6.100491591711518,5412896
2015-11-13,6.214689254760742,6.2858557672652475,6.105456336058403,6.105456336058403,8075542
2015-11-16,6.194828510284424,6.241169845112505,6.179933956008382,6.179933956008382,4628469
2015-11-17,6.130281925201416,6.274271446646345,6.113732068469483,6.2709616333239895,5242194
2015-11-18,6.13690185546875,6.27261524387244,6.0855950156214735,6.168347447874473,2936970
2015-11-19,6.118696689605713,6.229584908395462,6.0640804285346785,6.193173804308076,8346362
2015-11-23,6.110422611236572,6.26765139513355,6.110422611236572,6.171658506929565,5212159
2015-11-24,6.181588649749756,6.189863577951512,6.0640807976961435,6.07732084084298,3657321
2015-11-25,6.021049499511719,6.125317707370675,5.941607657425023,6.075665765946322,12522297
2015-11-26,6.029325008392334,6.090561294517159,5.96808793214737,6.060770604771017,3524665
2015-11-27,5.762862682342529,6.027669874274766,5.761208170724061,6.027669874274766,17588784
2015-11-30,5.809203624725342,5.915126731328022,5.726451185346371,5.726451185346371,16338306
2015-12-01,5.683420658111572,5.843959637752725,5.676800241490038,5.794308093331489,10252615
2015-12-02,5.640389442443848,5.829065005472309,5.594048103809495,5.678455852440708,24471417
2015-12-03,5.817478656768799,5.891956169591328,5.695005692193708,5.761207881918172,8457994
2015-12-04,5.781067848205566,5.8439594335521665,5.66521530209767,5.776102733442942,7745152
2015-12-07,5.852235794067383,5.9382980561080725,5.779413971200668,5.8092042679869405,4240511
2015-12-08,5.8588547706604,5.926711470686472,5.7396916214433755,5.852235144398419,5580094
2015-12-09,6.007808685302734,6.115387094877992,5.87871569998059,5.9151268053679,12951805
2015-12-10,5.916781902313232,6.034290553155206,5.800929343401967,6.034290553155206,4108855
2015-12-11,5.933332443237305,6.078976076757212,5.855545116525928,5.873750669480932,4708063
2015-12-14,5.809203624725342,5.956502951017508,5.746312039438161,5.903540805126086,5161098
2015-12-15,5.800929069519043,5.97139788880661,5.787688630960562,5.802583581131244,3279375
2015-12-16,5.794308662414551,5.852235930832015,5.690041238515564,5.759553249508328,8030489
2015-12-17,5.802582740783691,5.997878687412829,5.802582740783691,5.835683634856081,4055792
2015-12-18,5.741346836090088,5.792653284503772,5.632113918040973,5.7612076898754205,12817646
2015-12-21,5.776102066040039,5.8009280320446885,5.632113359501117,5.713210487960281,8061025
2015-12-22,5.724795818328857,5.804238443668475,5.696660826788694,5.804238443668475,5911986
2015-12-23,5.847270965576172,5.8704416365021554,5.7264521003348605,5.7727934421868285,4664011
2015-12-28,5.825143337249756,6.024050943194953,5.825143337249756,5.898688795447075,3167242
2015-12-29,5.786698818206787,5.886989097761764,5.773327206517694,5.826815249217455,4660006
2015-12-30,5.7231831550598145,5.8301584516435385,5.659666597649846,5.791714167028836,8706788
2016-01-04,5.515917778015137,5.708139194421848,5.4875024035040685,5.664680855741236,10547463
2016-01-05,5.783356666564941,5.783356666564941,5.502546410528448,5.504218161388471,7537406
2016-01-06,5.816786766052246,5.8903322316603965,5.691424605672211,5.691424605672211,6275415
2016-01-07,5.6563239097595215,5.825144013381929,5.596150055896648,5.743241388350208,8771365
2016-01-08,5.733212471008301,5.8017434878403025,5.676381715982383,5.716497754287336,6257894
2016-01-11,5.7231831550598145,5.836845056032079,5.7164973486430375,5.7164973486430375,8195684
2016-01-12,5.7632975578308105,5.853558524792768,5.689752101954543,5.713153019502861,9932236
2016-01-13,5.783356666564941,5.838516066242112,5.718168357671174,5.791714223907401,4975880
2016-01-14,5.657994747161865,5.830158348967147,5.639608281107185,5.773327598974816,5256211
2016-01-15,5.557704448699951,5.65297906975734,5.5460045886213605,5.5460045886213605,7173977
2016-01-18,5.559377193450928,5.693096515741307,5.530961817514928,5.530961817514928,6158777
2016-01-19,5.557704448699951,5.733211127566773,5.549347291790724,5.671365533132108,3684353
2016-01-20,5.540990352630615,5.669694803340171,5.452401134430588,5.530961045770944,5635659
2016-01-21,5.649636745452881,5.683066971274886,5.5125747347147085,5.527618495928947,5193637
2016-01-22,5.718167781829834,5.811771856058853,5.671365944208247,5.6747098445774355,6466641
