Date,Close,High,Low,Open,Volume
2015-10-05,4.261958599090576,4.34635373918588,4.201299655026415,4.2408598140667495,14079400
2015-10-06,4.359541893005371,4.3806406833469556,4.174927100240377,4.230311739283811,15421400
2015-10-07,4.728771686553955,4.728771686553955,4.414926692875324,4.414926692875324,44423400
2015-10-08,4.660200119018555,4.760419254648739,4.636463915283929,4.6944854671714165,21626400
2015-10-09,4.88173770904541,4.88173770904541,4.683936345646657,4.7472327215700725,22702600
2015-10-13,4.475583553314209,4.747230832016529,4.462397002216924,4.731406870092851,25355400
2015-10-14,4.4333882331848145,4.554706677514671,4.422839087567182,4.457124439618157,23927200
2015-10-15,4.370092868804932,4.520421875892986,4.304159058465605,4.48349910307418,14000600
2015-10-16,4.293607711791992,4.425475264946153,4.275145831801183,4.370090631043312,16792000
2015-10-19,4.483497619628906,4.491409855344339,4.251410905359935,4.31734469388389,12667000
2015-10-20,4.338443279266357,4.530969811849739,4.314707076286504,4.486134817669444,13143600
2015-10-21,4.391188621520996,4.4412984234640644,4.304156072374983,4.312068305219059,13895200
2015-10-22,4.457122802734375,4.507232609361315,4.359541103709795,4.391189031974888,13031600
2015-10-23,4.396463394165039,4.5995395075756464,4.396463394165039,4.538880062520024,11692800
2015-10-26,4.309433460235596,4.520421431359063,4.298883810161921,4.417564858315748,11589400
2015-10-27,4.3674540519714355,4.3674540519714355,4.272509737669482,4.325256467162814,14602600
2015-10-28,4.293607711791992,4.47822198438694,4.2487727235981865,4.351629254087297,664400
2015-10-29,4.087893962860107,4.285695283643661,4.087893962860107,4.251409942709811,17701400
2015-10-30,4.211850643157959,4.211850643157959,4.061521428515706,4.061521428515706,13145000
2015-11-03,4.583715915679932,4.594265561364515,4.243497890908792,4.290970290419833,21641600
2015-11-04,4.602175712585449,4.73404320574796,4.5731647031186355,4.647010680382085,20221800
2015-11-05,4.826354503631592,4.826354503631592,4.573168924506342,4.575806337168275,18442800
2015-11-06,4.588990688323975,4.8052533921443485,4.515145181478845,4.776242872898671,17396800
2015-11-09,4.525694847106934,4.6364636232124115,4.44657450833224,4.533607082198341,10834400
2015-11-10,4.517782211303711,4.541518411437769,4.412288267949457,4.433387056620307,8170600
2015-11-11,4.552066802978516,4.689209143067175,4.549429392242042,4.573165585835643,20864800
2015-11-12,4.538881778717041,4.554706250211307,4.417563848803656,4.430750405347324,20191200
2015-11-13,4.501958847045898,4.528332462166824,4.443937296207759,4.4966840234147405,9762400
2015-11-16,4.562616348266602,4.594264776881506,4.470309479462103,4.512507048925504,11374800
2015-11-17,4.644374370574951,4.723494684005095,4.588989748746102,4.615363354234378,12234400
2015-11-18,4.678659915924072,4.768329876794695,4.6259132056108685,4.6549237202209826,17309400
2015-11-19,4.939759731292725,4.963495937402145,4.734046615724322,4.760419730925965,24263800
2015-11-23,4.897562503814697,5.06371595881041,4.834266117208937,4.9608588904204565,15854400
2015-11-24,4.951014041900635,4.990941472136764,4.793965709627678,4.871158673723554,11256800
2015-11-25,4.631591796875,4.8871281656215935,4.607635246439237,4.876480584225866,15856600
2015-11-26,4.7513747215271,4.793964033246739,4.658210411751148,4.690152649393199,8420000
2015-11-27,4.60231351852417,4.7274195959683825,4.554400401463257,4.7274195959683825,12930800
2015-11-30,4.336129665374756,4.581018009650523,4.336129665374756,4.554400064545598,26581800
