Date,Close,High,Low,Open,Volume
2015-10-05,13.721648216247559,13.795818411753997,13.613763126336632,13.708162258485764,7815300
2015-10-06,13.411478042602539,13.782334176237663,13.296849970183212,13.755362259860522,11701900
2015-10-07,13.485652923583984,13.586795063292447,13.377767803082678,13.559824426213163,14611300
2015-10-08,13.269876480102539,13.580045735044422,13.168734387668945,13.485646620251933,16584900
2015-10-09,13.344053268432617,13.451938381521881,13.067596219287887,13.451938381521881,10745500
2015-10-13,12.60908317565918,13.317079281237627,12.487712120739035,13.317079281237627,26310900
2015-10-14,12.4067964553833,12.851822756317546,12.339367955161697,12.609081956048112,33641900
2015-10-15,12.885538101196289,12.952965317689985,12.312397758357857,12.50119730837867,22550400
2015-10-16,13.00690746307373,13.12153423069528,12.710222861800139,12.912507057250762,12205300
2015-10-19,13.128280639648438,13.128280639648438,12.88553979888784,13.01365255597831,7638800
2015-10-20,13.2024507522583,13.2024507522583,12.959708650753235,13.101308638661774,8221200
2015-10-21,13.283367156982422,13.411479919426869,13.175482048559761,13.249652256792878,12448700
2015-10-22,13.256391525268555,13.44519105519355,13.148506447051867,13.290105129926928,15198200
2015-10-23,13.330565452575684,13.51262203786173,13.269879924147,13.51262203786173,8648600
2015-10-26,13.269876480102539,13.397990483100546,13.195705012141879,13.35078963961282,7122600
2015-10-27,13.357537269592285,13.391252169540472,13.128281094312335,13.21593854808569,13534100
2015-10-28,13.242907524108887,13.25639348239989,13.11479477861965,13.236164544963383,1124700
2015-10-29,12.81136703491211,13.067593809729978,12.81136703491211,12.892281497855086,9370500
2015-10-30,12.872052192687988,12.986680261694053,12.609082446300082,12.723710515306145,11964400
2015-11-03,13.215937614440918,13.215937614440918,12.770911255299342,12.878796355328099,13504000
2015-11-04,13.215937614440918,13.344051653009505,12.979938475843577,13.276623143968573,10152800
2015-11-05,13.121539115905762,13.256396153808451,12.973197403086427,13.141768057418775,9123700
2015-11-06,12.791139602661133,13.108053226543165,12.716969396169263,13.060853653477817,8831000
2015-11-09,12.60908317565918,12.878795916541835,12.494455100022575,12.7911384719476,7940700
2015-11-10,12.575366973876953,12.602338888211344,12.271940654165041,12.521424431299836,10882400
2015-11-11,12.851825714111328,12.86531167447772,12.609084857976104,12.615826552067332,10527800
2015-11-12,12.737195014953613,13.013650715394292,12.676509491823541,12.845080103608916,9205400
2015-11-13,12.87879753112793,12.939483066196011,12.656284331242281,12.737197520605086,9777100
2015-11-16,12.845081329345703,12.973195366633496,12.737196230395506,12.851824308791567,13456500
2015-11-17,12.892280578613281,13.013650335236237,12.865308664191515,13.013650335236237,6661900
2015-11-18,12.925993919372559,13.094564522762346,12.858565420798316,12.892280313131256,8395900
2015-11-19,13.04736614227295,13.114794646959282,12.9259950910559,13.087822730648046,11994500
2015-11-23,12.851825714111328,13.148510411712122,12.831598059653707,13.054111261331311,13950500
2015-11-24,12.770909309387207,12.858565457519905,12.649538268825285,12.845079500548215,6897800
2015-11-25,12.54165267944336,12.737193903280316,12.43376760020402,12.622565845827069,18395700
2015-11-26,12.68325138092041,12.730450942390403,12.528166740064265,12.541652696510432,7722000
2015-11-27,12.521424293518066,12.683251919468718,12.507938336499265,12.656281291522767,9169000
2015-11-30,12.568625450134277,12.797881604146752,12.406797803671084,12.440512700491631,39865300
2015-12-01,12.629311561584473,12.66302645996209,12.474226887323047,12.595597949298726,21176800
2015-12-02,12.433765411376953,12.642792554844805,12.42027945732319,12.58885002472112,14178100
2015-12-03,12.642796516418457,12.865309683663751,12.514682484946388,12.845080746244445,12319500
2015-12-04,12.501197814941406,12.73045267527473,12.46073994009573,12.602339929872059,10060000
2015-12-07,12.54165267944336,12.663023715110514,12.474224183395874,12.568623306207398,8980300
2015-12-08,12.231483459472656,12.622567236319659,12.204512829737553,12.541654061022614,11347300
2015-12-09,12.46074104309082,12.615825718785,12.30565636739664,12.400055511542336,16476700
2015-12-10,12.33936882019043,12.514682418619968,12.217999054593143,12.514682418619968,7703100
2015-12-11,12.325885772705078,12.528170028121348,12.251714278876213,12.27868491275548,12966500
