Date,Close,High,Low,Open,Volume
2015-10-05,2.6941099166870117,2.785079944261376,2.6614539024052597,2.780414489522188,25147800
2015-10-06,2.691776752471924,2.722100536856022,2.64745827365294,2.684779071578736,22411500
2015-10-07,2.698774576187134,2.789744432612797,2.6357952779776395,2.752423632711945,31295400
2015-10-08,2.7221014499664307,2.7524244103327966,2.675449894687153,2.682447577927666,19333800
2015-10-09,2.7804148197174072,2.7897448961143527,2.726765754279084,2.7687518488359295,32949000
2015-10-13,2.745426654815674,2.7990758919230845,2.7151036952475955,2.759422020928255,41429400
2015-10-14,2.635796070098877,2.752424459882868,2.6334638426525774,2.7174360430504296,56097600
2015-10-15,2.687112331390381,2.698774800791074,2.633463270400658,2.6451262403150375,16141200
2015-10-16,2.6684517860412598,2.724433243040784,2.6334633754165577,2.68711243854567,24971700
2015-10-19,2.673117160797119,2.7081055725540364,2.642793370094068,2.6637864171482186,15406800
2015-10-20,2.6544559001922607,2.708104952779364,2.617135103030663,2.6801142297797633,26403300
2015-10-21,2.6521236896514893,2.670783672424273,2.63812832718667,2.6544560832244115,16506900
2015-10-22,2.7664194107055664,2.78741262448679,2.638128735112092,2.666119464369848,52311000
2015-10-23,2.8107376098632812,2.8597215478716147,2.771084581334209,2.789744565075948,58668300
2015-10-26,2.8154029846191406,2.834063802020185,2.7944099404282063,2.8107375300120525,20624700
2015-10-27,2.787412643432617,2.822400888404718,2.766419429508704,2.8084055236807144,24770100
2015-10-28,2.794410467147827,2.7967426943773197,2.7757496462293965,2.7757496462293965,1564800
2015-10-29,2.687112331390381,2.773416907318468,2.687112331390381,2.757089316687181,14820000
2015-10-30,2.6591217517852783,2.7151033765014296,2.635795643822295,2.6847795863036654,22705500
2015-11-03,2.8923773765563965,2.946026429091412,2.759421108761644,2.773416470247856,82421100
2015-11-04,2.871384382247925,2.983347282511634,2.8363958090776342,2.9740173744987546,44352900
2015-11-05,2.8527238368988037,2.9017077772674686,2.836396079226445,2.8900454745595496,16190100
2015-11-06,2.7990763187408447,2.864387703549397,2.7290994775075035,2.8363969670560607,37511400
2015-11-09,2.817735433578491,2.8573891291112608,2.780414465395073,2.799075283162558,21161100
2015-11-10,2.8527238368988037,2.857389291863243,2.7734169418297436,2.7990754425930837,19486200
2015-11-11,2.9157025814056396,2.94136091040545,2.8690517111505622,2.8690517111505622,30846300
2015-11-12,2.8503921031951904,2.9506924009668056,2.827066825026021,2.9180368780596195,35934600
2015-11-13,2.7990763187408447,2.8573901862640128,2.7734178099460536,2.850392335302729,44784600
2015-11-16,2.8014075756073,2.8503911777401263,2.778082138173416,2.778082138173416,39994500
2015-11-17,2.820068359375,2.8737167480524386,2.810737450425032,2.8340637217726727,44406600
2015-11-18,2.8923773765563965,2.9157026453576784,2.815402721544361,2.8270656896207402,42590700
2015-11-19,2.848060131072998,2.934364730744996,2.834064763530846,2.929699274555063,45818700
2015-11-23,2.904040813446045,2.9157031160536495,2.8597216610714455,2.8597216610714455,26338500
2015-11-24,2.8724660873413086,2.9268869036255403,2.8630016269854246,2.8937609539041462,28504200
2015-11-25,2.8724660873413086,2.8913950080530757,2.803849088236953,2.8464393290763303,50548800
2015-11-26,2.8488049507141113,2.89376096839173,2.841706774649562,2.8653675871819275,22389300
2015-11-27,2.7825536727905273,2.860635629311133,2.758892017415462,2.83697380469819,31810800
2015-11-30,2.6902756690979004,2.7896526822076066,2.6902756690979004,2.7328657450429525,86900400
2015-12-01,2.7446959018707275,2.7565266474094074,2.6642481522634274,2.6997398811657276,44334300
2015-12-02,2.7257673740386963,2.765990995808514,2.6926415904808327,2.721034974183645,50166000
2015-12-03,2.792017936706543,2.8653673289844703,2.7612587816434258,2.822777261007546,39812700
2015-12-04,2.7352309226989746,2.7683568664923306,2.6879082909123553,2.751793556119912,47070600
2015-12-07,2.732865810394287,2.773089433495095,2.71630266421041,2.749428448864398,29971500
2015-12-08,2.685542583465576,2.7446952823804622,2.6760782937990095,2.7328650472256597,22251000
2015-12-09,2.834608316421509,2.8535374057118448,2.6997395918099696,2.737597262676957,43242300
2015-12-10,2.832242727279663,2.8559037110866345,2.7872860287806294,2.8559037110866345,30160500
2015-12-11,2.8393406867980957,2.9032259605633044,2.7991163936199257,2.7991163936199257,39437400
2015-12-14,2.8326971530914307,2.866534978424386,2.7916089208590233,2.866534978424386,20031000
2015-12-15,2.801276206970215,2.8665345264190423,2.801276206970215,2.839947630804957,23567700
2015-12-16,2.8036928176879883,2.8109437415767067,2.723932482036426,2.7795232442679225,44964600
2015-12-17,2.830280065536499,2.8689514915715164,2.801276366353473,2.852032839923768,48750900
